ProductID,ProductName,Category,StoreID,Date,UnitsSold,UnitsInStock,UnitCost,UnitPrice,Season,Revenue,Cost,Profit,InventoryValue,InventoryTurnoverRate,StockoutFlag,ExcessInventoryValue
P1745,Card Game,Action Toys,Store_5,4/3/2023,456,355,35.91,54.42,Diwali,24815.52,16374.96,8440.56,12748.05,1.280898876,0,0
P1746,Puzzle,Games,Store_8,7/23/2024,407,257,9.19,35.5,Summer Break,14448.5,3740.33,10708.17,2361.83,1.57751938,0,0
P1747,Lego Set,Dolls,Store_10,1/12/2023,191,588,6.32,80.81,Winter Sale,15434.71,1207.12,14227.59,3716.16,0.324278438,0,3716.16
P1748,Doll,Games,Store_6,6/25/2023,226,523,42.03,45.77,Summer Break,10344.02,9498.78,845.24,21981.69,0.43129771,0,21981.69
P1749,Action Figure,Puzzles,Store_8,2/2/2024,176,294,14.44,56.22,Winter Sale,9894.72,2541.44,7353.28,4245.36,0.596610169,0,0
P1750,Board Game,Puzzles,Store_6,12/28/2022,98,223,22.06,32.8,Summer Break,3214.4,2161.88,1052.52,4919.38,0.4375,0,0
P1751,Action Figure,Games,Store_7,1/22/2022,495,524,48.81,98.89,Diwali,48950.55,24160.95,24789.6,25576.44,0.942857143,0,25576.44
P1752,Puzzle,Dolls,Store_2,12/30/2023,35,45,20.16,36.23,Christmas,1268.05,705.6,562.45,907.2,0.760869565,0,0
P1753,Card Game,Puzzles,Store_5,12/18/2022,465,112,18.34,79.37,Christmas,36907.05,8528.1,28378.95,2054.08,4.115044248,0,0
P1754,Doll,Puzzles,Store_3,5/26/2022,496,232,46.32,48.47,Summer Break,24041.12,22974.72,1066.4,10746.24,2.128755365,0,0
P1755,Lego Set,Action Toys,Store_9,4/13/2022,486,16,9.98,28.56,Summer Break,13880.16,4850.28,9029.88,159.68,28.58823529,1,0
P1756,Remote Car,Puzzles,Store_7,9/24/2024,95,359,39.18,81.97,Winter Sale,7787.15,3722.1,4065.05,14065.62,0.263888889,0,0
P1757,Card Game,Puzzles,Store_5,10/17/2022,151,222,49.46,40.02,Winter Sale,6043.02,7468.46,-1425.44,10980.12,0.677130045,0,0
P1758,Card Game,Action Toys,Store_2,1/2/2022,150,447,45.56,87.87,Diwali,13180.5,6834,6346.5,20365.32,0.334821429,0,20365.32
P1759,Card Game,Puzzles,Store_8,5/26/2023,189,364,34.33,92.37,Off Season,17457.93,6488.37,10969.56,12496.12,0.517808219,0,0
P1760,Puzzle,Games,Store_9,1/26/2023,223,325,19.13,87.38,Diwali,19485.74,4265.99,15219.75,6217.25,0.68404908,0,0
P1761,Action Figure,Action Toys,Store_6,8/26/2024,36,466,16.44,13.15,Diwali,473.4,591.84,-118.44,7661.04,0.077087794,0,7661.04
P1762,Soft Toy,Games,Store_3,9/18/2022,267,413,41.87,80.86,Summer Break,21589.62,11179.29,10410.33,17292.31,0.644927536,0,17292.31
P1763,Soft Toy,Action Toys,Store_2,5/11/2023,368,454,44.59,47.02,Off Season,17303.36,16409.12,894.24,20243.86,0.808791209,0,20243.86
P1764,Action Figure,Puzzles,Store_4,9/10/2024,182,585,28.64,88.64,Diwali,16132.48,5212.48,10920,16754.4,0.310580205,0,16754.4
P1765,Remote Car,Puzzles,Store_3,9/21/2024,12,232,16,67.42,Christmas,809.04,192,617.04,3712,0.051502146,0,0
P1766,Doll,Dolls,Store_1,1/15/2024,278,223,10.08,85.03,Diwali,23638.34,2802.24,20836.1,2247.84,1.241071429,0,0
P1767,Puzzle,Dolls,Store_8,3/21/2023,216,411,8.92,54.95,Off Season,11869.2,1926.72,9942.48,3666.12,0.524271845,0,3666.12
P1768,Remote Car,Dolls,Store_5,5/22/2022,354,571,37.36,58.15,Off Season,20585.1,13225.44,7359.66,21332.56,0.618881119,0,21332.56
P1769,Action Figure,Dolls,Store_3,3/28/2022,360,334,23.91,22.99,Summer Break,8276.4,8607.6,-331.2,7985.94,1.074626866,0,0
P1770,Remote Car,Games,Store_8,9/3/2022,285,221,45.74,80.56,Summer Break,22959.6,13035.9,9923.7,10108.54,1.283783784,0,0
P1771,Soft Toy,Dolls,Store_2,11/12/2023,272,36,38.29,47.75,Diwali,12988,10414.88,2573.12,1378.44,7.351351351,0,0
P1772,Lego Set,Puzzles,Store_2,3/22/2022,368,277,13.61,55.01,Christmas,20243.68,5008.48,15235.2,3769.97,1.323741007,0,0
P1773,Remote Car,Dolls,Store_8,4/2/2024,61,195,32.62,80.66,Off Season,4920.26,1989.82,2930.44,6360.9,0.31122449,0,0
P1774,Lego Set,Action Toys,Store_2,5/25/2023,83,483,24.6,63.9,Off Season,5303.7,2041.8,3261.9,11881.8,0.171487603,0,11881.8
P1775,Card Game,Dolls,Store_1,12/2/2023,367,241,30.98,28.1,Winter Sale,10312.7,11369.66,-1056.96,7466.18,1.516528926,0,0
P1776,Doll,Dolls,Store_1,10/23/2022,216,323,38.21,63.12,Summer Break,13633.92,8253.36,5380.56,12341.83,0.666666667,0,0
P1777,Doll,Games,Store_3,8/24/2024,341,191,41.28,46.69,Diwali,15921.29,14076.48,1844.81,7884.48,1.776041667,0,0
P1778,Soft Toy,Dolls,Store_4,5/30/2022,396,16,42.97,52.26,Christmas,20694.96,17016.12,3678.84,687.52,23.29411765,1,0
P1779,Board Game,Action Toys,Store_7,5/20/2023,186,523,16.43,12.55,Christmas,2334.3,3055.98,-721.68,8592.89,0.354961832,0,8592.89
P1780,Action Figure,Games,Store_2,3/20/2023,18,400,6.4,28.9,Winter Sale,520.2,115.2,405,2560,0.044887781,0,0
P1781,Card Game,Dolls,Store_3,8/7/2022,176,21,38.27,35.29,Summer Break,6211.04,6735.52,-524.48,803.67,8,0,0
P1782,Action Figure,Action Toys,Store_8,3/30/2022,99,473,9.79,74.17,Christmas,7342.83,969.21,6373.62,4630.67,0.208860759,0,4630.67
P1783,Puzzle,Games,Store_1,8/9/2024,395,119,19.17,11.03,Diwali,4356.85,7572.15,-3215.3,2281.23,3.291666667,0,0
P1784,Soft Toy,Action Toys,Store_5,4/25/2024,444,209,5.17,46.79,Christmas,20774.76,2295.48,18479.28,1080.53,2.114285714,0,0
P1785,Lego Set,Puzzles,Store_2,1/20/2024,232,305,35.68,93.16,Off Season,21613.12,8277.76,13335.36,10882.4,0.758169935,0,0
P1786,Doll,Dolls,Store_3,7/16/2024,402,269,12.52,20.07,Winter Sale,8068.14,5033.04,3035.1,3367.88,1.488888889,0,0
P1787,Lego Set,Action Toys,Store_3,2/16/2022,75,284,34.49,56.48,Winter Sale,4236,2586.75,1649.25,9795.16,0.263157895,0,0
P1788,Doll,Action Toys,Store_7,3/26/2024,264,226,49.63,80.79,Off Season,21328.56,13102.32,8226.24,11216.38,1.162995595,0,0
P1789,Soft Toy,Games,Store_5,4/27/2023,454,380,8.27,94.83,Off Season,43052.82,3754.58,39298.24,3142.6,1.19160105,0,0
P1790,Remote Car,Action Toys,Store_8,8/27/2022,283,459,8.47,77.21,Winter Sale,21850.43,2397.01,19453.42,3887.73,0.615217391,0,3887.73
P1791,Action Figure,Action Toys,Store_9,8/1/2024,205,6,20.32,74.85,Christmas,15344.25,4165.6,11178.65,121.92,29.28571429,1,0
P1792,Doll,Dolls,Store_3,1/25/2023,222,28,43.99,84.38,Christmas,18732.36,9765.78,8966.58,1231.72,7.655172414,0,0
P1793,Doll,Puzzles,Store_1,3/5/2023,383,32,14.7,50.16,Summer Break,19211.28,5630.1,13581.18,470.4,11.60606061,0,0
P1794,Lego Set,Games,Store_7,3/18/2022,51,78,21.22,82.53,Summer Break,4209.03,1082.22,3126.81,1655.16,0.64556962,0,0
P1795,Action Figure,Games,Store_5,4/30/2024,338,458,8.08,10.72,Summer Break,3623.36,2731.04,892.32,3700.64,0.736383442,0,3700.64
P1796,Doll,Puzzles,Store_7,11/27/2023,366,569,39.34,93.21,Diwali,34114.86,14398.44,19716.42,22384.46,0.642105263,0,22384.46
P1797,Puzzle,Games,Store_3,2/21/2022,143,537,23.37,49.9,Summer Break,7135.7,3341.91,3793.79,12549.69,0.265799257,0,12549.69
P1798,Board Game,Games,Store_4,6/13/2023,372,481,39.17,59.8,Christmas,22245.6,14571.24,7674.36,18840.77,0.771784232,0,18840.77
P1799,Board Game,Dolls,Store_1,2/26/2022,68,429,45.66,32.94,Summer Break,2239.92,3104.88,-864.96,19588.14,0.158139535,0,19588.14
P1800,Card Game,Action Toys,Store_5,8/18/2024,98,284,15.47,76.83,Winter Sale,7529.34,1516.06,6013.28,4393.48,0.343859649,0,0
P1801,Board Game,Dolls,Store_5,7/1/2022,395,515,41.33,16.9,Winter Sale,6675.5,16325.35,-9649.85,21284.95,0.765503876,0,21284.95
P1802,Card Game,Dolls,Store_10,8/15/2024,24,98,7.66,88.54,Winter Sale,2124.96,183.84,1941.12,750.68,0.242424242,0,0
P1803,Doll,Action Toys,Store_10,10/27/2023,435,396,45.45,84.53,Winter Sale,36770.55,19770.75,16999.8,17998.2,1.095717884,0,0
P1804,Puzzle,Action Toys,Store_7,4/16/2024,378,488,34.28,29.45,Diwali,11132.1,12957.84,-1825.74,16728.64,0.773006135,0,16728.64
P1805,Soft Toy,Games,Store_2,5/25/2024,468,38,44.34,82.84,Diwali,38769.12,20751.12,18018,1684.92,12,0,0
P1806,Puzzle,Games,Store_3,6/11/2024,483,270,5.01,80.77,Diwali,39011.91,2419.83,36592.08,1352.7,1.782287823,0,0
P1807,Soft Toy,Action Toys,Store_9,6/20/2023,52,156,12.61,66.9,Summer Break,3478.8,655.72,2823.08,1967.16,0.331210191,0,0
P1808,Card Game,Puzzles,Store_6,3/22/2022,150,74,22.54,43.62,Summer Break,6543,3381,3162,1667.96,2,0,0
P1809,Puzzle,Dolls,Store_8,9/16/2023,143,129,22.08,34.43,Diwali,4923.49,3157.44,1766.05,2848.32,1.1,0,0
P1810,Remote Car,Puzzles,Store_5,7/23/2024,56,83,15.2,30.86,Off Season,1728.16,851.2,876.96,1261.6,0.666666667,0,0
P1811,Puzzle,Puzzles,Store_1,12/22/2023,38,21,22.17,38.67,Off Season,1469.46,842.46,627,465.57,1.727272727,0,0
P1812,Remote Car,Dolls,Store_3,2/18/2022,108,458,10.8,91.32,Off Season,9862.56,1166.4,8696.16,4946.4,0.235294118,0,4946.4
P1813,Puzzle,Puzzles,Store_5,1/10/2023,180,538,23.57,16.99,Off Season,3058.2,4242.6,-1184.4,12680.66,0.333951763,0,12680.66
P1814,Soft Toy,Games,Store_1,7/19/2022,41,381,41.11,84.6,Diwali,3468.6,1685.51,1783.09,15662.91,0.107329843,0,0
P1815,Card Game,Games,Store_4,8/12/2023,185,439,26.56,41.4,Winter Sale,7659,4913.6,2745.4,11659.84,0.420454545,0,11659.84
P1816,Board Game,Games,Store_6,1/5/2022,422,20,5.81,56.94,Winter Sale,24028.68,2451.82,21576.86,116.2,20.0952381,0,0
P1817,Lego Set,Action Toys,Store_8,10/23/2023,397,302,23.96,81.5,Off Season,32355.5,9512.12,22843.38,7235.92,1.310231023,0,0
P1818,Card Game,Games,Store_1,7/10/2023,222,83,6.22,89.59,Christmas,19888.98,1380.84,18508.14,516.26,2.642857143,0,0
P1819,Lego Set,Puzzles,Store_6,9/10/2023,121,452,48.48,41.03,Summer Break,4964.63,5866.08,-901.45,21912.96,0.267108168,0,21912.96
P1820,Board Game,Puzzles,Store_2,6/2/2023,132,386,10.74,51.57,Summer Break,6807.24,1417.68,5389.56,4145.64,0.341085271,0,0
P1821,Doll,Games,Store_6,1/31/2023,162,506,36.85,47.31,Off Season,7664.22,5969.7,1694.52,18646.1,0.319526627,0,18646.1
P1822,Soft Toy,Action Toys,Store_5,3/22/2023,214,256,48.77,11.19,Diwali,2394.66,10436.78,-8042.12,12485.12,0.832684825,0,0
P1823,Action Figure,Action Toys,Store_9,9/6/2023,220,569,42.17,36.63,Off Season,8058.6,9277.4,-1218.8,23994.73,0.385964912,0,23994.73
P1824,Soft Toy,Games,Store_7,1/6/2024,234,526,36.47,51.33,Off Season,12011.22,8533.98,3477.24,19183.22,0.44402277,0,19183.22
P1825,Soft Toy,Action Toys,Store_4,6/30/2022,330,161,42.78,47,Summer Break,15510,14117.4,1392.6,6887.58,2.037037037,0,0
P1826,Soft Toy,Action Toys,Store_6,5/28/2024,145,162,49.18,74.97,Off Season,10870.65,7131.1,3739.55,7967.16,0.889570552,0,0
P1827,Doll,Action Toys,Store_6,5/22/2024,238,523,32.96,44.63,Christmas,10621.94,7844.48,2777.46,17238.08,0.454198473,0,17238.08
P1828,Action Figure,Puzzles,Store_1,7/29/2024,75,270,30.16,54.04,Christmas,4053,2262,1791,8143.2,0.276752768,0,0
P1829,Puzzle,Puzzles,Store_10,9/15/2023,8,491,33.27,48.66,Off Season,389.28,266.16,123.12,16335.57,0.016260163,0,16335.57
P1830,Soft Toy,Games,Store_7,1/9/2023,73,207,28.97,76.66,Christmas,5596.18,2114.81,3481.37,5996.79,0.350961538,0,0
P1831,Lego Set,Games,Store_1,9/2/2022,441,538,33.58,87.67,Off Season,38662.47,14808.78,23853.69,18066.04,0.818181818,0,18066.04
P1832,Lego Set,Games,Store_2,8/29/2022,491,583,25.24,57.87,Diwali,28414.17,12392.84,16021.33,14714.92,0.840753425,0,14714.92
P1833,Puzzle,Action Toys,Store_10,11/15/2023,400,59,14.83,81.05,Summer Break,32420,5932,26488,874.97,6.666666667,0,0
P1834,Board Game,Games,Store_8,6/16/2022,252,429,10.41,36.71,Diwali,9250.92,2623.32,6627.6,4465.89,0.586046512,0,4465.89
P1835,Remote Car,Dolls,Store_9,8/4/2022,229,308,8.08,58.72,Winter Sale,13446.88,1850.32,11596.56,2488.64,0.741100324,0,0
P1836,Board Game,Puzzles,Store_2,4/29/2022,6,519,16.85,41.07,Diwali,246.42,101.1,145.32,8745.15,0.011538462,0,8745.15
P1837,Action Figure,Games,Store_7,8/28/2024,173,590,7.08,47.28,Off Season,8179.44,1224.84,6954.6,4177.2,0.292724196,0,4177.2
P1838,Action Figure,Action Toys,Store_8,11/18/2022,140,26,30.52,75.92,Diwali,10628.8,4272.8,6356,793.52,5.185185185,0,0
P1839,Card Game,Puzzles,Store_2,3/18/2024,167,561,17.77,89.35,Christmas,14921.45,2967.59,11953.86,9968.97,0.297153025,0,9968.97
P1840,Action Figure,Puzzles,Store_8,4/13/2022,169,198,42.1,20.93,Diwali,3537.17,7114.9,-3577.73,8335.8,0.849246231,0,0
P1841,Soft Toy,Dolls,Store_8,3/15/2023,392,386,8.34,67.12,Christmas,26311.04,3269.28,23041.76,3219.24,1.012919897,0,0
P1842,Puzzle,Action Toys,Store_2,5/25/2022,433,348,15.19,62.39,Off Season,27014.87,6577.27,20437.6,5286.12,1.240687679,0,0
P1843,Board Game,Games,Store_7,6/14/2022,282,535,37.86,20.66,Summer Break,5826.12,10676.52,-4850.4,20255.1,0.526119403,0,20255.1
P1844,Doll,Dolls,Store_4,5/14/2022,121,377,31.95,29.07,Off Season,3517.47,3865.95,-348.48,12045.15,0.32010582,0,0
P1845,Lego Set,Action Toys,Store_9,8/21/2022,193,557,7.9,37.99,Christmas,7332.07,1524.7,5807.37,4400.3,0.345878136,0,4400.3
P1846,Puzzle,Puzzles,Store_6,9/4/2022,4,526,44.48,25.02,Diwali,100.08,177.92,-77.84,23396.48,0.007590133,0,23396.48
P1847,Action Figure,Action Toys,Store_4,6/19/2024,28,152,44.48,31.94,Off Season,894.32,1245.44,-351.12,6760.96,0.183006536,0,0
P1848,Lego Set,Action Toys,Store_9,10/15/2022,164,205,19.87,34.08,Christmas,5589.12,3258.68,2330.44,4073.35,0.796116505,0,0
P1849,Puzzle,Action Toys,Store_3,3/7/2022,421,454,20.32,40.21,Summer Break,16928.41,8554.72,8373.69,9225.28,0.925274725,0,9225.28
P1850,Soft Toy,Action Toys,Store_10,9/6/2023,338,272,49.51,77.45,Winter Sale,26178.1,16734.38,9443.72,13466.72,1.238095238,0,0
P1851,Action Figure,Puzzles,Store_5,6/5/2024,135,235,33.18,61.47,Summer Break,8298.45,4479.3,3819.15,7797.3,0.572033898,0,0
P1852,Puzzle,Dolls,Store_2,5/7/2022,495,520,28.91,98.76,Winter Sale,48886.2,14310.45,34575.75,15033.2,0.950095969,0,15033.2
P1853,Card Game,Games,Store_4,12/9/2023,364,500,42.72,47.33,Summer Break,17228.12,15550.08,1678.04,21360,0.726546906,0,21360
P1854,Remote Car,Dolls,Store_3,3/10/2024,320,116,17.84,77.85,Winter Sale,24912,5708.8,19203.2,2069.44,2.735042735,0,0
P1855,Soft Toy,Dolls,Store_4,9/18/2023,341,385,24.31,88.43,Off Season,30154.63,8289.71,21864.92,9359.35,0.883419689,0,0
P1856,Action Figure,Dolls,Store_5,8/13/2023,499,343,17.05,71.11,Summer Break,35483.89,8507.95,26975.94,5848.15,1.450581395,0,0
P1857,Soft Toy,Games,Store_10,1/11/2024,144,583,40.51,47.07,Off Season,6778.08,5833.44,944.64,23617.33,0.246575342,0,23617.33
P1858,Doll,Puzzles,Store_8,8/30/2022,326,394,30.8,77.82,Christmas,25369.32,10040.8,15328.52,12135.2,0.825316456,0,0
P1859,Lego Set,Puzzles,Store_4,3/26/2022,216,63,34.65,28.33,Winter Sale,6119.28,7484.4,-1365.12,2182.95,3.375,0,0
P1860,Board Game,Dolls,Store_9,10/10/2022,300,71,16.35,39.48,Diwali,11844,4905,6939,1160.85,4.166666667,0,0
P1861,Puzzle,Action Toys,Store_9,10/2/2022,131,273,14.91,59.2,Christmas,7755.2,1953.21,5801.99,4070.43,0.47810219,0,0
P1862,Doll,Dolls,Store_8,4/22/2023,291,319,26.98,61.79,Diwali,17980.89,7851.18,10129.71,8606.62,0.909375,0,0
P1863,Card Game,Puzzles,Store_8,1/1/2022,69,337,38.19,11.99,Diwali,827.31,2635.11,-1807.8,12870.03,0.204142012,0,0
P1864,Doll,Games,Store_4,7/18/2023,251,365,28.64,95.06,Christmas,23860.06,7188.64,16671.42,10453.6,0.68579235,0,0
P1865,Card Game,Dolls,Store_9,1/21/2023,414,494,6.47,72.7,Winter Sale,30097.8,2678.58,27419.22,3196.18,0.836363636,0,3196.18
P1866,Board Game,Action Toys,Store_4,5/9/2024,274,165,44.08,54.61,Off Season,14963.14,12077.92,2885.22,7273.2,1.65060241,0,0
P1867,Lego Set,Games,Store_7,7/13/2023,444,543,7.91,93.98,Summer Break,41727.12,3512.04,38215.08,4295.13,0.816176471,0,4295.13
P1868,Remote Car,Action Toys,Store_1,4/4/2024,363,10,48.01,49.52,Winter Sale,17975.76,17427.63,548.13,480.1,33,1,0
P1869,Doll,Games,Store_7,1/6/2022,181,300,6.13,98.24,Christmas,17781.44,1109.53,16671.91,1839,0.601328904,0,0
P1870,Puzzle,Action Toys,Store_2,5/13/2024,166,101,36.25,56.11,Christmas,9314.26,6017.5,3296.76,3661.25,1.62745098,0,0
P1871,Card Game,Action Toys,Store_3,3/23/2024,90,424,8.7,20.29,Diwali,1826.1,783,1043.1,3688.8,0.211764706,0,3688.8
P1872,Soft Toy,Puzzles,Store_2,3/15/2024,201,391,45.98,78.83,Winter Sale,15844.83,9241.98,6602.85,17978.18,0.512755102,0,0
P1873,Soft Toy,Dolls,Store_8,10/31/2023,345,213,25.9,71.1,Off Season,24529.5,8935.5,15594,5516.7,1.612149533,0,0
P1874,Soft Toy,Dolls,Store_1,10/5/2023,18,87,11.19,79.57,Diwali,1432.26,201.42,1230.84,973.53,0.204545455,0,0
P1875,Card Game,Action Toys,Store_3,4/1/2023,38,552,20.34,95.63,Diwali,3633.94,772.92,2861.02,11227.68,0.068716094,0,11227.68
P1876,Card Game,Puzzles,Store_5,2/12/2023,125,400,12.42,79.88,Summer Break,9985,1552.5,8432.5,4968,0.311720698,0,0
P1877,Lego Set,Action Toys,Store_1,7/15/2022,450,587,12.68,65.02,Off Season,29259,5706,23553,7443.16,0.765306122,0,7443.16
P1878,Card Game,Action Toys,Store_10,2/17/2023,172,45,47.66,87.16,Christmas,14991.52,8197.52,6794,2144.7,3.739130435,0,0
P1879,Puzzle,Games,Store_5,6/30/2022,140,462,25.04,70.59,Christmas,9882.6,3505.6,6377,11568.48,0.30237581,0,11568.48
P1880,Doll,Games,Store_2,1/3/2022,241,591,40.5,46.73,Christmas,11261.93,9760.5,1501.43,23935.5,0.407094595,0,23935.5
P1881,Doll,Dolls,Store_9,9/13/2023,219,309,33.78,89.71,Christmas,19646.49,7397.82,12248.67,10438.02,0.706451613,0,0
P1882,Lego Set,Dolls,Store_6,3/20/2022,125,85,35.44,29.97,Winter Sale,3746.25,4430,-683.75,3012.4,1.453488372,0,0
P1883,Remote Car,Dolls,Store_1,2/7/2024,57,91,10.93,74.32,Winter Sale,4236.24,623.01,3613.23,994.63,0.619565217,0,0
P1884,Action Figure,Dolls,Store_4,2/22/2023,147,241,15.54,89.34,Christmas,13132.98,2284.38,10848.6,3745.14,0.607438017,0,0
P1885,Soft Toy,Games,Store_7,5/15/2023,475,1,40.4,75.82,Winter Sale,36014.5,19190,16824.5,40.4,237.5,1,0
P1886,Doll,Puzzles,Store_8,7/5/2024,455,224,48.68,72.75,Christmas,33101.25,22149.4,10951.85,10904.32,2.022222222,0,0
P1887,Soft Toy,Action Toys,Store_3,4/21/2024,316,588,16.82,77.74,Winter Sale,24565.84,5315.12,19250.72,9890.16,0.536502547,0,9890.16
P1888,Doll,Games,Store_9,6/14/2023,382,115,17.22,51.85,Off Season,19806.7,6578.04,13228.66,1980.3,3.293103448,0,0
P1889,Lego Set,Games,Store_4,5/4/2022,360,102,26.28,88.68,Winter Sale,31924.8,9460.8,22464,2680.56,3.495145631,0,0
P1890,Board Game,Games,Store_1,8/17/2023,422,193,49.27,28.31,Diwali,11946.82,20791.94,-8845.12,9509.11,2.175257732,0,0
P1891,Lego Set,Action Toys,Store_6,2/5/2024,0,165,17.1,21.46,Summer Break,0,0,0,2821.5,0,0,0
P1892,Doll,Puzzles,Store_2,4/27/2023,386,89,23.31,35.7,Off Season,13780.2,8997.66,4782.54,2074.59,4.288888889,0,0
P1893,Card Game,Games,Store_3,10/31/2023,460,121,45.12,57.84,Christmas,26606.4,20755.2,5851.2,5459.52,3.770491803,0,0
P1894,Card Game,Action Toys,Store_10,5/4/2022,347,142,5.13,55.95,Diwali,19414.65,1780.11,17634.54,728.46,2.426573427,0,0
P1895,Lego Set,Action Toys,Store_7,3/19/2023,189,105,6.79,83.85,Christmas,15847.65,1283.31,14564.34,712.95,1.783018868,0,0
P1896,Remote Car,Games,Store_10,6/15/2023,190,427,32.18,46.41,Christmas,8817.9,6114.2,2703.7,13740.86,0.443925234,0,13740.86
P1897,Puzzle,Dolls,Store_4,9/5/2022,368,304,45.83,53.59,Off Season,19721.12,16865.44,2855.68,13932.32,1.206557377,0,0
P1898,Board Game,Dolls,Store_10,1/11/2024,408,316,15.75,11.2,Summer Break,4569.6,6426,-1856.4,4977,1.287066246,0,0
P1899,Action Figure,Games,Store_5,2/10/2024,311,8,26.13,46.88,Christmas,14579.68,8126.43,6453.25,209.04,34.55555556,1,0
P1900,Lego Set,Dolls,Store_7,4/3/2023,416,72,25.27,68.3,Winter Sale,28412.8,10512.32,17900.48,1819.44,5.698630137,0,0
P1901,Remote Car,Puzzles,Store_7,1/7/2023,421,358,26.28,11.4,Winter Sale,4799.4,11063.88,-6264.48,9408.24,1.17270195,0,0
P1902,Puzzle,Action Toys,Store_5,9/27/2022,116,222,33.01,35.28,Off Season,4092.48,3829.16,263.32,7328.22,0.520179372,0,0
P1903,Board Game,Dolls,Store_8,8/10/2024,133,415,26.14,28.72,Christmas,3819.76,3476.62,343.14,10848.1,0.319711538,0,10848.1
P1904,Soft Toy,Dolls,Store_7,11/7/2023,57,552,25.14,13.78,Christmas,785.46,1432.98,-647.52,13877.28,0.103074141,0,13877.28
P1905,Board Game,Dolls,Store_2,4/4/2024,43,369,26.34,53.13,Off Season,2284.59,1132.62,1151.97,9719.46,0.116216216,0,0
P1906,Soft Toy,Games,Store_5,5/13/2024,172,263,31.59,26.36,Summer Break,4533.92,5433.48,-899.56,8308.17,0.651515152,0,0
P1907,Card Game,Dolls,Store_10,12/10/2023,159,317,29.17,76.88,Winter Sale,12223.92,4638.03,7585.89,9246.89,0.5,0,0
P1908,Lego Set,Action Toys,Store_4,7/25/2022,172,83,43.44,86.31,Off Season,14845.32,7471.68,7373.64,3605.52,2.047619048,0,0
P1909,Puzzle,Dolls,Store_10,8/26/2024,316,317,7.23,59.1,Winter Sale,18675.6,2284.68,16390.92,2291.91,0.993710692,0,0
P1910,Soft Toy,Puzzles,Store_7,12/24/2022,302,110,42.5,98.35,Diwali,29701.7,12835,16866.7,4675,2.720720721,0,0
P1911,Soft Toy,Puzzles,Store_1,8/17/2022,148,250,42.98,50.54,Diwali,7479.92,6361.04,1118.88,10745,0.589641434,0,0
P1912,Doll,Action Toys,Store_2,8/7/2022,79,382,17.82,56.2,Diwali,4439.8,1407.78,3032.02,6807.24,0.206266319,0,0
P1913,Puzzle,Puzzles,Store_4,3/18/2024,373,6,25.83,99.03,Diwali,36938.19,9634.59,27303.6,154.98,53.28571429,1,0
P1914,Doll,Puzzles,Store_3,7/18/2022,212,458,24.73,30.84,Summer Break,6538.08,5242.76,1295.32,11326.34,0.461873638,0,11326.34
P1915,Doll,Dolls,Store_8,9/21/2022,202,83,14.83,94.83,Christmas,19155.66,2995.66,16160,1230.89,2.404761905,0,0
P1916,Lego Set,Games,Store_8,8/7/2023,251,207,22.86,13.86,Christmas,3478.86,5737.86,-2259,4732.02,1.206730769,0,0
P1917,Card Game,Dolls,Store_3,7/14/2023,228,389,7,50.17,Summer Break,11438.76,1596,9842.76,2723,0.584615385,0,0
P1918,Remote Car,Dolls,Store_8,4/25/2023,163,313,17.5,16.3,Off Season,2656.9,2852.5,-195.6,5477.5,0.51910828,0,0
P1919,Doll,Action Toys,Store_3,6/6/2023,226,21,41.75,75.63,Christmas,17092.38,9435.5,7656.88,876.75,10.27272727,0,0
P1920,Puzzle,Dolls,Store_6,5/30/2024,146,409,17.81,64.76,Off Season,9454.96,2600.26,6854.7,7284.29,0.356097561,0,7284.29
P1921,Board Game,Action Toys,Store_7,6/29/2022,19,514,41.82,73.6,Summer Break,1398.4,794.58,603.82,21495.48,0.036893204,0,21495.48
P1922,Lego Set,Puzzles,Store_8,5/30/2022,440,126,28.92,43.7,Christmas,19228,12724.8,6503.2,3643.92,3.464566929,0,0
P1923,Lego Set,Dolls,Store_9,9/27/2022,401,13,44.59,43.25,Off Season,17343.25,17880.59,-537.34,579.67,28.64285714,1,0
P1924,Card Game,Action Toys,Store_4,10/12/2023,46,11,30.87,14.08,Winter Sale,647.68,1420.02,-772.34,339.57,3.833333333,1,0
P1925,Remote Car,Dolls,Store_3,3/22/2022,232,86,6.34,41.5,Winter Sale,9628,1470.88,8157.12,545.24,2.666666667,0,0
P1926,Remote Car,Games,Store_10,1/12/2023,304,523,35.39,93.64,Off Season,28466.56,10758.56,17708,18508.97,0.580152672,0,18508.97
P1927,Doll,Games,Store_7,9/8/2022,13,536,7.02,44.13,Off Season,573.69,91.26,482.43,3762.72,0.024208566,0,3762.72
P1928,Card Game,Puzzles,Store_5,2/7/2023,142,300,25.28,84.82,Off Season,12044.44,3589.76,8454.68,7584,0.471760797,0,0
P1929,Action Figure,Action Toys,Store_5,7/12/2023,414,242,46.82,85.81,Winter Sale,35525.34,19383.48,16141.86,11330.44,1.703703704,0,0
P1930,Puzzle,Action Toys,Store_8,4/9/2022,0,121,12.43,43.59,Diwali,0,0,0,1504.03,0,0,0
P1931,Card Game,Games,Store_9,1/10/2024,372,146,22.54,66.88,Summer Break,24879.36,8384.88,16494.48,3290.84,2.530612245,0,0
